ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
623498,Square bottle with stopper (one of a pair),Bottle,ca. 1690–1720,,,,Hard-paste porcelain with underglaze blue and overglaze enamel and gilding,"Overall: 17 × 5 1/2 × 5 1/2 in., 10 lb. (43.2 × 14 × 14 cm, 4.5 kg)",,,,,,,,,,,,European Sculpture and Decorative Arts,Ceramics-Porcelain-Export,,False,True,https://www.metmuseum.org/art/collection/search/623498,https://images.metmuseum.org/CRDImages/es/original/DP-18258-042.jpg,3,https://www.wikidata.org/wiki/Q116443932,,
224355,Piece,Piece,1750–60,,,,Silk,"L. 28 1/2 x W. 17 3/4 inches
72.4 x 45.1 cm",,,,,Flowers,,,,,,,European Sculpture and Decorative Arts,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/224355,https://images.metmuseum.org/CRDImages/es/original/120307.jpg,0,,,
200220,Dish,Dish,1765–66,,,,Silver,Overall: 1 × 9 3/4 × 9 3/4 in. (2.5 × 24.8 × 24.8 cm),,,,,,Jean Antoine Bourguet,Maker,French,1758,1785,,European Sculpture and Decorative Arts,Metalwork-Silver,"French, master 1758, recorded 1785",False,True,https://www.metmuseum.org/art/collection/search/200220,https://images.metmuseum.org/CRDImages/es/original/164055.jpg,2,,,http://vocab.getty.edu/page/ulan/500524263
207929,Beaker,Beaker,ca. 1770,,,,Glass,H. 4 in. (10.2 cm.),,,,,,,,,,,,European Sculpture and Decorative Arts,Glass,,False,True,https://www.metmuseum.org/art/collection/search/207929,https://images.metmuseum.org/CRDImages/es/original/SF1990_328_45_v2.jpg,0,,,
192141,Two saltcellars,Saltcellars,mid-18th century,,,,"Silver, gilt on upper surface",each: 3 1/2 × 4 in. (8.9 × 10.2 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Metalwork-Silver,,False,True,https://www.metmuseum.org/art/collection/search/192141,https://images.metmuseum.org/CRDImages/es/original/15375.jpg,0,,,
239164,Armchair (part of a set of nine),Armchair,mid-18th century,,,,Carved and painted walnut; Aubusson tapestry upholstery,Overall: 37 7/8 × 29 1/4 × 22 in. (96.2 × 74.3 × 55.9 cm),,,,,Cranes|Flowers,Aubusson,Factory,,1665,9999,,European Sculpture and Decorative Arts,Woodwork-Furniture,"Manufacture Royale, est. 1665: Manufacture, ca. 1812–present day",False,True,https://www.metmuseum.org/art/collection/search/239164,https://images.metmuseum.org/CRDImages/es/original/147953.jpg,1,,,
220697,Piece,Piece,ca. 1735,,,,Silk,13 x 22 inches (33.0 x 55.9 cm),,,,,Flowers|Leaves,Jean Revel,Designer,,1684,1751,,European Sculpture and Decorative Arts,Textiles-Woven,1684–1751,False,True,https://www.metmuseum.org/art/collection/search/220697,https://images.metmuseum.org/CRDImages/es/original/46116.jpg,0,,,
209291,Pair of earrings (part of a set),Earrings,18th century,,,,"Silver, jewels",Length (each): 1 1/2 in. (3.8 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Jewelry,,False,True,https://www.metmuseum.org/art/collection/search/209291,https://images.metmuseum.org/CRDImages/es/original/DP-35009-001.jpg,2,,,
237869,"Upholstered armchair, originally from a set of eight, from Burley-on-the-Hill, Rutland (one of a pair)",Armchair,ca. 1689,,,,"Ebonized beechwood, Genoese velvet covers original to the chair",Overall: 48 × 28 × 32 in. (121.9 × 71.1 × 81.3 cm),,,,,Flowers,Thomas Roberts,Maker,,1685,1714,,European Sculpture and Decorative Arts,Woodwork-Furniture,active 1685–1714,False,True,https://www.metmuseum.org/art/collection/search/237869,https://images.metmuseum.org/CRDImages/es/original/DP110357.jpg,5,https://www.wikidata.org/wiki/Q116307720,,
197959,Plate (Assiette à palmes) (1 of 102) (part of a service),Plate,1772,,,,Soft-paste porcelain,Diam. 9 3/4 in. (24.8 cm.),,,,,Flowers,Sèvres Manufactory,Manufactory,French,1740,9999,,European Sculpture and Decorative Arts,Ceramics-Porcelain,"French, 1740–present",False,True,https://www.metmuseum.org/art/collection/search/197959,https://images.metmuseum.org/CRDImages/es/original/110821.jpg,0,,https://www.wikidata.org/wiki/Q653307,http://vocab.getty.edu/page/ulan/500054661
