ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
449571,Bowl,Bowl,9th–10th century,,,,"Earthenware; white slip, incised and splashed with polychrome glazes under transparent glaze (sgraffito ware)","Overall:
           H. 3 1/8 in. (8cm)
           Diam. 9 13/16 in. (25 cm)
Base: 
           Diam. 4 in. (10.2 cm)",,Iran,,Nishapur,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/449571,https://images.metmuseum.org/CRDImages/is/original/LC-39_40_37interior .jpg,4,,,
449069,Fragment of a Bowl,Fragment,9th–10th century,,,,Earthenware; white slip with black slip decoration under glaze,"H. 1 1/4 in. (3.2 cm)
W. 3 1/4 in. (8.3 cm)",,Iran,,Nishapur,Birds,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/449069,https://images.metmuseum.org/CRDImages/is/original/dg-36.20.38_1.jpg,2,,,
453234,Chair (One of Set of Four),Chair,second half 18th century,,,,"Fruitwood, ivory, and cane","Ht. 35 3/8 in. (89.9 cm)
W. 21 7/8 in. (55.6 cm)
D. 17 3/4 in. (45.1 cm)",,India,,,,,,,,,,Islamic Art,Wood,,False,True,https://www.metmuseum.org/art/collection/search/453234,https://images.metmuseum.org/CRDImages/is/original/1984.47.2a.JPG,10,,,
443820,Fragment of a Tunic,Textile fragment,4th–5th century,,,,"Wool, linen; plain weave, tapestry weave","Max. H. 11 13/16 in. (30 cm)
Max. W. 3 1/4 in. (8.2 cm)",,Egypt,,,,,,,,,,Islamic Art,Textiles,,False,True,https://www.metmuseum.org/art/collection/search/443820,https://images.metmuseum.org/CRDImages/is/original/82952.jpg,0,,,
450199,Plate Fragment,Plate fragment,9th–10th century,,,,Earthenware; white slip with splashed polychrome glazes under transparent glaze,"H. 4 1/16 in. (10.3 cm)
W.  5 in. (12.7 cm)",,Iran,,Nishapur,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/450199,https://images.metmuseum.org/CRDImages/is/original/LC-40_170_530.jpg,1,,,
455064,Panel of a Tent Lining,Tent panel,1700–1740,,,,"Cotton; plain weave, mordant painted and dyed, resist dyed","Textile: H. 77 1/2 in. (196.9 cm)
             W. 51 in. (129.5 cm)",,India,Deccan,Burhanpur,Flowers,,,,,,,Islamic Art,Textiles-Painted and/or Printed,,False,True,https://www.metmuseum.org/art/collection/search/455064,https://images.metmuseum.org/CRDImages/is/original/DP123176.jpg,1,,,
445965,Fragment from a Molding with Acanthus Clusters under Arcades,Frieze fragment,5th–6th century,,,,Limestone; carved in relief,"H. 7 in. (17.8 cm)
W. 43 5/8 in. (110.8 cm)",,Egypt,,Bawit,,,,,,,,Islamic Art,Sculpture,,False,True,https://www.metmuseum.org/art/collection/search/445965,https://images.metmuseum.org/CRDImages/is/original/09.217.3.JPG,3,https://www.wikidata.org/wiki/Q116409215,,
741276,Stucco Fragment,Fragment,probably 8th–12th century,,,,"Stucco; carved, painted",L 4x W3 x H 1,,Iran,,Nishapur,,,,,,,,Islamic Art,Stucco,,False,True,https://www.metmuseum.org/art/collection/search/741276,https://images.metmuseum.org/CRDImages/is/original/LC-N1462-front.jpg,1,,,
453541,Coin Weight,Coin weight,11th century,,,,Glass,"H. 1/8 in. (0.3 cm)
Diam. 15/16 in. (2.4 cm)
Wt. 0.1 oz. (2.8 g)",,Egypt,,,,,,,,,,Islamic Art,Glass,,False,True,https://www.metmuseum.org/art/collection/search/453541,https://images.metmuseum.org/CRDImages/is/original/sf08-256-37.jpg,0,,,
447244,Tile,Tile,second half 17th century,,,,Stonepaste; polychrome glaze within black wax resist outlines (cuerda seca technique),"H. 8 5/8 in. (21.8 cm)
W. 8 3/4 in. (22.2 cm)
D. 7/8 in. (2.2 cm)",,Iran,,,Men,,,,,,,Islamic Art,Ceramics-Tiles,,False,True,https://www.metmuseum.org/art/collection/search/447244,https://images.metmuseum.org/CRDImages/is/original/DP149557.jpg,1,,,
