ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
50186,Water Jar with Pines,Water jar,ca. 1640,Edo period (1615–1868),,,"Porcelain with underglaze blue (Hizen ware, early Imari type)",H. 9 1/8 in. (23.2 cm); Diam. 10 1/8 in. (23.2 x 25.7 cm); Diam. of rim: 5 9/16 in. (14.1 cm),Japan,,,,,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/50186,https://images.metmuseum.org/CRDImages/as/original/212057.jpg,0,,,
46953,Vase,Vase,1662–1722,"Qing dynasty (1644–1911), Kangxi period (1662–1722)",,,Porcelain,H. 6 1/4 in. (15.9 cm),China,,,,,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/46953,https://images.metmuseum.org/CRDImages/as/original/14_40_350_S_sf.jpg,1,,,
37043,Tsushima Kaigan Yubare,Woodblock print,3rd month dragon year 1856,Edo period (1615–1868),,,Woodblock print; ink and color on paper,14 x 9 3/5 in. (35.6 x 24.4 cm),Japan,,,,Landscapes|Boats|Rainbows,Utagawa Hiroshige,Artist,Japanese,1797,1858,,Asian Art,Prints,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)",False,True,https://www.metmuseum.org/art/collection/search/37043,https://images.metmuseum.org/CRDImages/as/original/DP122139.jpg,0,,https://www.wikidata.org/wiki/Q200798,http://vocab.getty.edu/page/ulan/500019641
64194,Ornament in the Form of a Bud,Ornament,8th–12th century,,,,Gold,W. 13/16 in. (2.1 cm),Indonesia (Central Java),,,,,,,,,,,Asian Art,Jewelry,,False,True,https://www.metmuseum.org/art/collection/search/64194,https://images.metmuseum.org/CRDImages/as/original/2001_794_1.jpg,0,,,
45034,Dressing Room for Musicians at a Theater (Shitakubeya),Print,1760–1849,Edo period (1615–1868),,,Woodblock print; ink and color on paper,H. 7 7/8 in. (20 cm); W. 21 7/8 in. (55.6 cm),Japan,,,,Musical Instruments|Men|Musicians,Katsushika Hokusai,Artist,Japanese,1760,1849,,Asian Art,Prints,"Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)",False,True,https://www.metmuseum.org/art/collection/search/45034,https://images.metmuseum.org/CRDImages/as/original/DP146849.jpg,0,,https://www.wikidata.org/wiki/Q5586,http://vocab.getty.edu/page/ulan/500060426
40567,Necklace,Necklace,17th–19th century,,,,Gold and coral,"L. 16 in. (40 cm)
Pendant: H. 1 in. (2.5 cm); W. 3/4 in. (1.9 cm)",Philippines,,,,,,,,,,,Asian Art,Jewelry,,False,True,https://www.metmuseum.org/art/collection/search/40567,https://images.metmuseum.org/CRDImages/as/original/12_176_16_O.JPG,2,,,
46722,Writing brush with dragon amid clouds,Brush,mid-18th century,Qing dynasty (1644–1911),,,Porcelain painted in underglaze cobalt blue and overglaze iron red (Jingdezhen ware),H. 12 in. (30.5 cm); W. 2 in. (5.1 cm),China,,,,,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/46722,https://images.metmuseum.org/CRDImages/as/original/166662.jpg,0,,,
65347,Deer-Shaped Garment Plaque,Garment plaque,6th–4th century BCE,,,,Bronze,H. 1 1/2 in. (3.8 cm); W. 2 in. (5.1 cm),Kazakhstan,,,,Deer,,,,,,,Asian Art,Metalwork,,False,True,https://www.metmuseum.org/art/collection/search/65347,https://images.metmuseum.org/CRDImages/as/original/2002_201_179_O.jpg,0,,,
50247,Vase,Vase,ca. 1500,Ming dynasty (1368–1644),,,Porcelain painted in underglaze blue,H. 11 1/4 in. (28.6cm); Diam. of rim: 4 1/8 in. (10.5 cm); Diam. of foot: 3 3/4 in. (9.5 cm),China,,,,Men|Flowers|Leaves,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/50247,https://images.metmuseum.org/CRDImages/as/original/17_30_3_O1.jpg,3,,,
69143,Stencil,Stencil,early 19th century,Edo period (1615–1868),,,Paper,9 7/8 x 16 in. (25.1 x 40.6 cm),Japan,,,,,,,,,,,Asian Art,Stencils,,False,True,https://www.metmuseum.org/art/collection/search/69143,https://images.metmuseum.org/CRDImages/as/original/DP13482.jpg,0,,,
46276,Covered flask with poet Li Bai and landscape,Covered flask,19th century,Qing dynasty (1644–1911),,,Porcelain painted in underglaze cobalt blue (Jingdezhen ware),8 5/8 x 7 1/4 in. (21.9 x 18.4 cm),China,,,,Men,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/46276,https://images.metmuseum.org/CRDImages/as/original/28175.jpg,0,,,
55152,Nihon Bashi,Print,ca. 1838,Edo period (1615–1868),,,Woodblock print; ink and color on paper,H. 9 1/8 in. (23.2 cm); W. 6 5/8 in. (16.8 cm),Japan,,,,Human Figures|Bridges|Boats,Utagawa Hiroshige,Artist,Japanese,1797,1858,,Asian Art,Prints,"Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)",False,True,https://www.metmuseum.org/art/collection/search/55152,https://images.metmuseum.org/CRDImages/as/original/DP122847.jpg,0,,https://www.wikidata.org/wiki/Q200798,http://vocab.getty.edu/page/ulan/500019641
71000,Piece,Piece,10th century,Heian period (794–1185),,,Silk / Compound weave,1 × 3/4 in. (2.5 × 1.9 cm),Japan,,,,,,,,,,,Asian Art,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/71000,https://images.metmuseum.org/CRDImages/as/original/DP15538.jpg,0,,,
67019,Piece,Piece,18th–19th century,,,,Silk,14 1/2 x 16 1/4 in. (36.83 x 41.27 cm),Japan,,,,Phoenix,,,,,,,Asian Art,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/67019,https://images.metmuseum.org/CRDImages/as/original/DP12657.jpg,0,,,
